og_record_id,submission_label,catalog_version,validated,part,point_type,heading,question_number,question_text,_closed,answer_text,points,has_points_marker,is_free_text,field_name,shown,question_uid,match_score,hidden_by
b8a34d1b-d27f-4506-973c-d2ea2f68c623,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,De-Risking and Mitigation Measures - Data Quality,13,Will you have a documented process to manage the risk that outdated or unreliable data is used to make an automated decision?,False,Yes,2,Y,N,dataQualityDesign8,Y,33,1.0,
b8a34d1b-d27f-4506-973c-d2ea2f68c623,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,De-Risking and Mitigation Measures - Data Quality,14,Will you be making this information publicly available?,False,No,0,Y,N,dataQualityDesign2,Y,70,1.0,
b8a34d1b-d27f-4506-973c-d2ea2f68c623,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,De-Risking and Mitigation Measures - Data Quality,15,Will the data used for this system be posted on the Open Government Portal?,True,No,0,Y,N,dataQualityDesign10,Y,34,1.0,
b8a34d1b-d27f-4506-973c-d2ea2f68c623,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,Fairness,16,Will the audit trail identify the authority or delegated authority identified in legislation?,False,Yes,1,Y,N,fairnessDesign1,Y,68,1.0,
b8a34d1b-d27f-4506-973c-d2ea2f68c623,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,Fairness,17,Will the system provide an audit trail that records all the recommendations or decisions made by the system?,False,Yes,2,Y,N,fairnessDesign2,Y,36,1.0,
b8a34d1b-d27f-4506-973c-d2ea2f68c623,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,Fairness,18,Will all key decision points be identifiable in the audit trail?,False,Yes,2,Y,N,fairnessDesign3,Y,37,1.0,
b8a34d1b-d27f-4506-973c-d2ea2f68c623,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,Fairness,19,"Will all key decision points within the automated system's logic be linked to the relevant legislation, policy or procedure?",False,Yes,1,Y,N,fairnessDesign4,Y,38,1.0,
b8a34d1b-d27f-4506-973c-d2ea2f68c623,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,Fairness,20,Will you maintain a log detailing all of the changes made to the model and the system?,False,Yes,2,Y,N,fairnessDesign5,Y,39,1.0,
b8a34d1b-d27f-4506-973c-d2ea2f68c623,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,Fairness,21,Will the audit trail clearly set out all decision points made by the system?,False,Yes,1,Y,N,fairnessDesign6,Y,40,1.0,
b8a34d1b-d27f-4506-973c-d2ea2f68c623,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,Fairness,22,Could the audit trail generated by the system be used to help generate a notification of the decision (including a statement of reasons or other notification) where required?,False,Yes,1,Y,N,fairnessDesign7,Y,41,1.0,
b8a34d1b-d27f-4506-973c-d2ea2f68c623,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,Fairness,23,Will the audit trail identify precisely which version of the system was used for each decision it supports?,False,Yes,2,Y,N,fairnessDesign8,Y,42,1.0,
b8a34d1b-d27f-4506-973c-d2ea2f68c623,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,Fairness,24,Will the audit trail show who the authorized decision-maker is?,False,Yes,1,Y,N,fairnessDesign9,Y,43,1.0,
b8a34d1b-d27f-4506-973c-d2ea2f68c623,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,Fairness,25,Will the system be able to produce reasons for its decisions or recommendations when required?,False,Yes,2,Y,N,fairnessDesign10,Y,44,1.0,
b8a34d1b-d27f-4506-973c-d2ea2f68c623,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,Fairness,26,"Will there be a process in place to grant, monitor, and revoke access permission to the system?",False,Yes,1,Y,N,fairnessDesign11,Y,45,1.0,
b8a34d1b-d27f-4506-973c-d2ea2f68c623,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,Fairness,27,Will there be a mechanism to capture feedback by users of the system?,False,Yes,1,Y,N,fairnessDesign12,Y,46,1.0,
b8a34d1b-d27f-4506-973c-d2ea2f68c623,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,Fairness,28,Will there be a recourse process planned or established for clients that wish to challenge the decision?,False,No,0,Y,N,fairnessDesign13,Y,42,1.0,
b8a34d1b-d27f-4506-973c-d2ea2f68c623,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,Fairness,29,Will the system enable human override of system decisions?,False,Yes,0,Y,N,fairnessDesign14,Y,43,1.0,
b8a34d1b-d27f-4506-973c-d2ea2f68c623,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,Fairness,30,Will there be a process in place to log the instances when overrides were performed?,False,Yes,0,Y,N,fairnessDesign15,Y,44,1.0,
b8a34d1b-d27f-4506-973c-d2ea2f68c623,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,Fairness,31,Will the audit trail include change control processes to record modifications to the system's operation or performance?,False,Yes,2,Y,N,fairnessDesign16,Y,45,1.0,
b8a34d1b-d27f-4506-973c-d2ea2f68c623,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,Fairness,32,Will you be preparing a concept case to the Government of Canada Enterprise Architecture Review Board?,True,Yes,1,Y,N,fairnessDesign17,Y,46,1.0,
b8a34d1b-d27f-4506-973c-d2ea2f68c623,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,De-Risking and Mitigation Measures - Privacy,33,"If your system uses or creates personal information, will you undertake or have you undertaken a Privacy Impact Assessment, or updated an existing one?",False,Yes,1,Y,N,privacyDesign1,Y,71,1.0,
b8a34d1b-d27f-4506-973c-d2ea2f68c623,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,De-Risking and Mitigation Measures - Privacy,34,Please indicate the following in your answer: Title and scope of the Privacy Impact Assessment; How the automation project fits into the program; and Date of Privacy Impact Assessment completion or modification.,False,"The CBSA has committed to submitting the Traveller Facilitation and Compliance Program Baseline Privacy
Impact Assessment (PIA) to the Office of the Privacy Commissioner and Treasure Board before
implementation of the OE project. The PIA for Release 1 of Phase 1of the OE project is forecast for
submission August, 2026. A Privacy Protocol Assessment for the Traveller Compliance Indicator
Proof of Concept was also completed in 2019.
The automation project fits into the program because it provides improved access to
information derived from existing data collected by CBSA to BSOs working in the primary and
secondary inspection areas and is expected to provide the likelihood of compliance of travellers. The
CBSA will benefit by the improved access to information through improved release/refer decision
making, especially in the case of travellers identified as having passage characteristics that are
consistent with compliant trends.",0,N,Y,privacyDesign5,Y,100,1.0,
b8a34d1b-d27f-4506-973c-d2ea2f68c623,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,De-Risking and Mitigation Measures - Privacy,35,Will you design and build security and privacy into your systems from the concept stage of the project?,False,Yes,1,Y,N,privacyDesign2,Y,72,1.0,
b8a34d1b-d27f-4506-973c-d2ea2f68c623,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,De-Risking and Mitigation Measures - Privacy,36,"Will information be used within a closed system (i.e. no connections to the Internet, Intranet or any other system)?",False,No,0,Y,N,privacyDesign3,Y,77,1.0,
b8a34d1b-d27f-4506-973c-d2ea2f68c623,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,De-Risking and Mitigation Measures - Privacy,37,"If the sharing of personal information is involved, has an agreement or arrangement with appropriate safeguards been established?",False,No,0,Y,N,privacyDesign4,Y,78,1.0,
b8a34d1b-d27f-4506-973c-d2ea2f68c623,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,De-Risking and Mitigation Measures - Privacy,38,Will you de-identify any personal information used or created by the system at any point in the lifecycle?,False,"Yes
All personal information is anonymized before training the TCI models. All personal information is
anonymized before scoring a passage. No names, no date of births, no passport IDs and no other personal
identifiers are used for scoring/training. These fields are all purged before scoring/training. Only features
are used (e.g., number of passages, origin, age group, etc.",0,Y,N,privacyDesign7,Y,102,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Project Details,none,,1,Published AIA version number 1.0,False,,0,N,Y,projectAIAnumber,Y,104,0.933,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Project Details,none,,2,Name of Respondent Shawn MacDougall,False,,0,N,Y,,Y,,0.679,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Project Details,none,,3,"Job Title Senior Director, Disability Beneﬁts Program Management",False,,0,N,Y,,Y,,0.409,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Project Details,none,,4,Name of ADM responsible for the program using the automated decision system Steven Harris,False,,0,N,Y,ADMresponsible,Y,105,0.915,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Project Details,none,,5,Department Veterans Affairs (Department of),False,,0,N,Y,,Y,,0.598,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Project Details,none,,6,Branch Service Delivery Branch,False,,0,N,Y,,Y,,0.45,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Project Details,none,,7,"Teams consulted on completion of the Algorithmic Impact Assessment Veterans Affairs Canada AI and Automation Development Team, Enterprise Architecture Team, Disability Beneﬁts Program Management, Treasury Board of Canada Secretariat Privacy and Responsible Data Division, Immigration, Refugees and Citizenship Canada, Justice Canada",False,,0,N,Y,,Y,,0.336,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Project Details,none,,8,Project Title Claim Summary Tool,False,,0,N,Y,,Y,,0.578,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Project Details,none,,9,Project ID from IT Plan PRJ-00013860,False,,0,N,Y,,Y,,0.78,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Project Details,none,,10,Service ID 1257,False,,0,N,Y,ServiceID,Y,107,0.8,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Project Details,none,,11,Departmental Program (from Departmental Results Framework) Disability Beneﬁts,False,,0,N,Y,projectDetailsProgram,Y,50,0.848,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Project Details,none,,12,Project Phase,False,Implementation,0,Y,N,projectDetailsPhase,Y,51,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Project Details,none,,13,Provide a project description:,True,"Veterans Affairs Canada is introducing a new artiﬁcial intelligence (AI) Claim Summary Tool
(CST) to assist decision makers by reviewing and organizing the large volumes of
documentation associated with Disability Beneﬁt applications.
Processing Disability Beneﬁt applications, such as Disability Pension and Pain and
Suffering Compensation, is a time-consuming process. The average application, including
supporting documentation such as military records, contains over 800 pages. Veterans
Affairs decision makers review these documents to identify facts related to the claimed
condition. Demand for Disability Beneﬁts has increased signiﬁcantly, with application
volumes rising by 122% over the past decade. Increased volumes and more complex cases
have slowed processing times.
To deliver faster service for Veterans and their families, Veterans Affairs Canada developed
the CST. The CST uses AI to scan application documents, organize content, and highlight
key details so decision makers can locate relevant information more quickly. Each
summary includes direct links to the source documentation to support transparency and
accuracy, and all scanned documentation remains fully searchable by the decision maker.
When the summary provides enough information for a favourable decision, the decision
maker can proceed more quickly. If the summary does not provide enough information for
a favourable decision, the decision maker will review the entire ﬁle manually before
ﬁnalizing the decision. This approach ensures AI is used to speed up processing without
negatively impacting the quality of decisions Veterans receive.
The CST does not make decisions. Every decision is made by trained VAC decision makers
in accordance with legislation, regulations, and policy. The CST provides a structured
summary of evidence and links each element back to the original document for easy
veriﬁcation.
Learn more about Artiﬁcial intelligence at Veterans Affairs Canada.
(Full URL: https://veterans.gc.ca/en/about-vac/our-values/transparency/artiﬁcial-",0,N,Y,projectDetailsDescription,Y,6,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,Reasons for Automation,1,What is motivating your team to introduce automation into this decision-making process?,False,"(Check all that apply)
Improve overall quality of decisions
Perform tasks that humans could not accomplish in a reasonable period of
time
Reduce existing backlog of work or cases
Use innovative approaches
Other (specify)",0,N,Y,businessDrivers1,Y,7,0.891,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,Reasons for Automation,2,"Please describe (other) The primary barrier to timely Disability Beneﬁt decisions is the large volume of documentation that must be reviewed. The average application, including supporting documentation such as military records, contains over 800 pages. Veterans Affairs decision makers review these documents to identify facts related to the claimed condition.",False,"As a result, decision makers currently spend signiﬁcant time manually reviewing ﬁles to
locate information related to the claimed condition, such as injury dates or diagnosis
conﬁrmations, before they can begin to make their decision.
The CST is being implemented to address this challenge. The CST scans the application
and supporting documents and assembles the relevant evidence into a structured,
traceable and accurate summary for the decision maker. By automating the most
repetitive and time-intensive aspects of document review, the CST reduces administrative
workload and will help improve turnaround times and service to Veterans without
compromising quality.",0,N,Y,,Y,,0.081,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,Reasons for Automation,3,What are the client needs the system will address? Describe how client needs have been identiﬁed.,False,"Clients and client advocacy groups have consistently emphasized the importance of the
Disability Beneﬁt application process meeting the Departmental service standard. Delays
in processing can limit Veterans’ timely access to ﬁnancial support, health services, and
other beneﬁts that may be critical to their well-being. The CST supports improved
timeliness by automating the initial review of applications and supporting documentation,
allowing relevant information to be identiﬁed more quickly for the decision maker.",0,N,Y,businessDrivers3,Y,79,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,Reasons for Automation,4,Describe any positive impacts on clients and Canadian society that the system is expected to have.,False,"The CST is expected to have positive impacts on Veterans by reducing the time required to
process Disability Beneﬁt applications. By reducing manual document review, the CST
supports more efficient decision making and enables Veterans Affairs Canada to meet
service standards more consistently. Timelier decisions can reduce wait times and
uncertainty for Veterans, supporting earlier access to beneﬁts that may contribute to their
health, ﬁnancial stability, and overall well-being.
More broadly, improved Disability Beneﬁts application processing supports a responsive
and sustainable public service, strengthens conﬁdence in government programs, and
helps ensure public resources are used effectively.",0,N,Y,businessDrivers4,Y,80,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,Reasons for Automation,5,How effective will the system likely be in meeting client needs?,False,Very effective,0,Y,N,businessDrivers5,Y,81,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,Reasons for Automation,6,Describe why effectiveness is as selected.,False,"The CST is expected to be very effective in meeting client needs by scanning applications
and supporting documentation and highlighting, assembling, and presenting relevant
evidence in a clear, structured, and traceable format for the decision maker. Each
summary will include links to the source documentation to support transparency and
accuracy, and all of the supporting documentation that was scanned by the CST will
remain searchable by the decision maker. If the summary does not contain sufficient
information for a favourable decision, the decision maker will conduct a comprehensive
manual review of the entire ﬁle to ensure no critical information is overlooked before
making a decision.
Testing indicates that the CST can reduce the number of pages requiring review by more
than 90% and reduce the average time required to review an application and supporting
documentation by approximately 50%. The CST will, therefore, assist decision makers in
meeting the service standard and will reduce turn-around times while maintaining decision
quality.",0,N,Y,businessDrivers5B,Y,108,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,Reasons for Automation,7,Describe how you will ensure that the system is conﬁned to addressing the client needs identiﬁed.,False,"The CST is designed to condense large volumes of material, including the application and
supporting documentation, into concise, structured summaries that highlight information
relevant to the claimed condition in Disability Beneﬁt applications. The CST does not make
decisions. Veterans Affairs Canada has implemented several controls to ensure the CST
remains conﬁned to this deﬁned purpose and continues to align with the client needs
identiﬁed:
Clear and Limited Functionality: The CST is restricted to extracting, organizing, and
presenting factual information from the application and supporting documentation.
Testing, Validation, and Performance Monitoring: Controlled testing, including
double-adjudication of test cases, veriﬁes that summaries are accurate, reliable,
and consistent. Performance metrics such as time savings and reduction in
administrative review burden are monitored to ensure the CST is delivering
efficiency improvements without any expansion of scope.
Mandatory Human Oversight: Decision makers review all CST outputs, validate the
evidence presented, and retain full responsibility for determining eligibility. If the
summary produced by the CST enables a decision maker to reach a favourable
decision, the ﬁle can be processed faster (i.e., without a full manual review of all
documents). If the ﬁle is not approved based on a review of the summary, the
decision maker will review the entire ﬁle manually before ﬁnalizing the decision.
Feedback and Continuous Improvement: User feedback and quality assessments
inform reﬁnements to the summarization process. Enhancements focus solely on
improving accuracy, clarity, and usability.",0,N,Y,businessDrivers7,Y,83,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,Reasons for Automation,8,Describe any trade-offs between client interests and program objectives that you have considered during the design of the project.,True,"The introduction of the CST requires balancing the program objectives of improving
efficiency and reducing processing times with protecting client interests and maintaining
trust in the Disability Beneﬁt adjudication process. While the CST offers signiﬁcant
administrative beneﬁts, there are several potential trade-offs that must be carefully
managed.
One key consideration relates to decision quality and client conﬁdence. There is a risk that
automated summaries may omit or insufficiently describe relevant information, and some
clients or stakeholders may have concerns about the use of AI in the adjudication process.
To address these risks, Veterans Affairs Canada has implemented multiple safeguards.
All summaries must be veriﬁed by a human decision-maker,
Supporting source documents must be reviewed prior to rendering any decision,
Summaries include direct links to source documentation to support transparency",0,N,Y,businessDrivers8,Y,84,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,"and accuracy, and",9,"Describe any improvements, beneﬁts, or advantages your department expects from using an automated system.",False,"VAC’s service standard for Disability Beneﬁts requires that 80% of decisions be rendered
within 16 weeks. In ﬁscal year 2024–2025, compliance with this standard declined from
69% to 47% due to increased program demand. While VAC improved internal efficiency,
application intake exceeded internal efficiency gains. With modernization initiatives,
including the implementation of the CST, VAC will be better positioned to meet service
standards and manage growing intake volumes.
Testing indicates that the CST can reduce the number of pages requiring review by more
than 90% and reduce the average time required to review an application and supporting
documentation by approximately 50%. The CST will, therefore, assist decision makers in
meeting the service standard by improving efficiency, reducing turn-around times and
maintaining decision quality.",0,N,Y,businessDrivers6A,Y,109,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,"and accuracy, and",10,"What are your current program indicators, service standards or performance targets?",False,"The current service standard for the Disability Beneﬁt program is that 80% of Disability
Beneﬁt decisions must be made within 16 weeks for ﬁrst applications.",0,N,Y,businessDrivers6B,Y,110,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,"and accuracy, and",11,"What is your current performance level against these indicators, standards or targets?",False,The performance level for the 2024-2025 ﬁscal year was 47%.,0,N,Y,businessDrivers6C,Y,111,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,"and accuracy, and",12,"How do you expect the system will change performance against your program indicators, service standards or performance targets?",False,"The Department expects that the CST will reduce average processing times for Disability
Beneﬁt applications by automating labour-intensive document review. While it is difficult
to precisely forecast the CST’s impact on overall service standard results given that
application volumes are driven by factors outside the Department’s control, the
productivity gains are expected to increase processing capacity. This will support Veterans
Affairs Canada in meeting service standards and managing growing intake volumes.",0,N,Y,businessDrivers6D,Y,112,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,"and accuracy, and",13,Have alternative non-automated processes been considered?,False,Yes,0,Y,N,businessDrivers9,Y,85,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,"and accuracy, and",14,"If non-automated processes were considered, why was automation identiﬁed as the preferred option?",True,"Partial automation was selected as the preferred option because Disability Beneﬁt
decisions require the review of large volumes of documentation and have direct impacts
on Veterans’ ﬁnancial security, access to health services, and overall well-being. The
average application, including supporting documentation such as military records,
contains over 800 pages that a VAC decision maker reviews before making a decision. Fully
automating the decision making process would not be appropriate given the need for
human judgment, contextual understanding, and accountability in each case. In addition,",0,N,Y,businessDrivers10,Y,86,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,there is no legal authority under the Pension Act or the Veterans,15,What would be the consequence of not deploying the system?,True,"Service quality is not as high
Service delivery cannot achieve performance targets
Service cannot be delivered in a timely or efficient manner",0,N,Y,businessDrivers11,Y,87,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,Risk Proﬁle,16,"Is the project within an area of intense public scrutiny (for example, because of privacy concerns) and/or frequent litigation?",False,Yes,3,Y,N,riskProfile1,Y,52,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,Risk Proﬁle,17,Does the line of business serve equity denied groups?,False,Yes,3,Y,N,riskProfile2,Y,53,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,Risk Proﬁle,18,Indicate which equity denied groups are served and describe your mitigation strategies to prevent adverse impacts for these groups.,False,"Through the application of Gender-Based Analysis Plus (GBA+), Veterans Affairs Canada
considered potential impacts on equity-denied groups, including women, Indigenous
Peoples, persons with disabilities, members of 2SLGBTQI+ communities, and visible
minorities. The CST is designed to support administrative efficiency by summarizing
application materials and does not differentiate treatment based on personal
characteristics. It does not automate decisions, and all determinations remain fully
human-driven.
Decision makers are required to verify summaries against source documents and apply
legislation and policy consistently, which mitigates the risk of adverse or inequitable
outcomes.
The primary population served by the CST is Canadian Armed Forces Veterans applying for
Disability Beneﬁts due to physical or mental health conditions. This population includes a
signiﬁcant proportion of equity-denied groups, including persons with disabilities, women,
Indigenous Veterans, 2SLGBTQI+ Veterans, and visible minorities. In particular, Indigenous
and 2SLGBTQI+ persons are overrepresented in the Veteran population vis-à-vis the
Canadian general population, according to Census 2021 and Canadian Veteran Health
Survey 2022 ﬁgures. Similarly, disabled Veterans are signiﬁcantly overrepresented relative
to the Canadian general population in all age groups analyzed by Statistics Canada (i.e., 17
to 44, 45 to 64, and 65+) in the Canadian Survey of Disability 2022. By reducing the time
required to process Disability Beneﬁt applications, the tool supports more timely access to
ﬁnancial support, health services, and other beneﬁts for all Veterans, including equity-
denied groups.
In addition, improved workload management and processing efficiency are expected to
support more consistent achievement of service standards and reduce application
backlogs. The use of modernized tools such as the CST also enhances the Department’s
ability to monitor service delivery using administrative and demographic data, including
GBA+-informed analysis. Over time, these improvements support equitable access to
beneﬁts and services, particularly for equity-denied Veteran populations whose
representation within the Canadian Armed Forces has increased and is expected to
continue to increase into the future.",0,N,Y,riskProfile2A,Y,113,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,Risk Proﬁle,19,Are there any population groups that the automated decision system should not be applied to?,False,No,0,Y,N,riskProfile3,Y,54,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,Risk Proﬁle,20,"Has the system been assessed to understand whether it would create or exacerbate barriers for persons with disabilities, and are measures in place to address any identiﬁed issues?",False,"Assessment has been conducted, and no barriers were identiﬁed.",0,Y,N,riskProfile4,Y,55,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,Risk Proﬁle,21,"Could the automated decision-system be at heightened risk of being an exploitation target for malicious actors (for example, fraud for ﬁnancial gain)?",False,No,0,Y,N,riskProfile7,Y,116,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,Risk Proﬁle,22,"Have potential issues or harms with the existing service delivery approach been raised by clients or their representatives, the media, audits or parliamentary committees?",False,Yes,1,Y,N,riskProfile8,Y,117,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,Risk Proﬁle,23,"Indicate the issue or harm, the group that raised them, and how these have been addressed.",False,"The current manual service delivery approach for reviewing documentation related to
Disability Beneﬁt applications has been the subject of sustained criticism from Veterans,
their representatives, Veterans’ advocacy organizations, the media, and Parliamentary
committees. These groups have consistently raised concerns about the signiﬁcant harms
associated with the existing process, including excessive wait times for Disability Beneﬁt
decisions that often far exceed established service standards, and a persistent and
growing backlog which has created delays that affect Veterans’ well-being by impacting
their access to ﬁnancial support and health services.
The Department is implementing the CST to reduce labour intensive document review and
improve overall efficiency. This approach is expected to reduce processing times and help
Veterans Affairs Canada meet its service standard of rendering 80% of ﬁrst applications
within 16 weeks without compromising quality.",0,N,Y,riskProfile8A,Y,118,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,Risk Proﬁle,24,Have you submitted a concept case to TBS and presented the project to the Government of Canada Enterprise Architecture Review Board?,True,Yes,0,Y,N,riskProfile10,Y,119,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,Project Authority,25,Will you require new policy or legal authority for this project?,False,No,0,Y,N,projectAuthority1,Y,56,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,Project Authority,26,Indicate why you have chosen the response.,True,"The Department of Veterans Affairs does not require new policy or legal authority to
implement the CST because the CST does not alter Disability Beneﬁt eligibility rules,
decision making authority, adjudication procedures, Veterans’ rights, or recourse
mechanisms.",0,N,Y,projectAuthority2,Y,120,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,About The System,27,Check which of the following capabilities apply to your system.,True,"Text and speech analysis: Analyzing large data sets to recognize, process, and categorize
text, speech and voice, and make recommendations based on the categorization
Process optimization and workﬂow automation: Analyzing large data sets to identify any
anomalies, cluster patterns, predict outcomes or ways to optimize; and automate speciﬁc",0,N,Y,aboutSystem1,Y,9,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,"classiﬁcation, and context associated with an image or object",28,Who developed the system?,False,Your institution,0,Y,N,aboutSystem3,Y,121,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,"classiﬁcation, and context associated with an image or object",29,Who conﬁgured the system?,False,Your institution,0,Y,N,aboutSystem4,Y,123,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,"classiﬁcation, and context associated with an image or object",30,Is the system:,False,Custom built,1,Y,N,aboutSystem5,Y,124,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,"classiﬁcation, and context associated with an image or object",31,"Have you assigned accountability in your institution for the design, development, and maintenance, of the system?",False,Yes,0,Y,N,aboutSystem6,Y,32,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,"classiﬁcation, and context associated with an image or object",32,Is there a group in your institution responsible for identifying and implementing opportunities for improvement?,False,Yes,0,Y,N,aboutSystem7,Y,128,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,"classiﬁcation, and context associated with an image or object",33,"Does your system conform with the appropriate clauses of standard CAN/ASC EN 301549:2024, Accessibility requirements for Information and Communication Technology (ICT) products and services?",False,Yes,0,Y,N,aboutSystem8,Y,129,0.997,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,"classiﬁcation, and context associated with an image or object",34,Is a non-automated alternative planned and available in the event the automated decision system was unavailable for an extended period of time?,False,Yes,0,Y,N,aboutSystem9,Y,131,1.0,
